2009.10.28,00:00,47.71,48.31,47.17,48.31,169
2009.10.29,00:00,48.31,49.13,47.81,48.70,226
2009.10.30,00:00,48.70,48.81,47.65,47.82,145
2009.11.02,00:00,47.82,48.40,47.32,48.17,182
2009.11.03,00:00,48.17,48.35,47.46,48.28,168
2009.11.04,00:00,48.28,48.89,47.79,48.49,200
2009.11.05,00:00,48.49,49.85,48.32,49.71,185
2009.11.06,00:00,49.71,50.00,49.31,50.00,110
2009.11.09,00:00,50.00,51.47,49.89,51.07,210
2009.11.10,00:00,51.07,51.07,50.13,50.78,160
2009.11.11,00:00,50.78,51.42,50.54,50.61,160
2009.11.12,00:00,50.61,50.92,49.97,49.97,127
2009.11.13,00:00,49.97,51.00,49.71,51.00,156
2009.11.16,00:00,51.00,52.52,50.88,52.42,187
2009.11.17,00:00,52.42,52.68,51.70,52.59,180
2009.11.18,00:00,52.59,52.64,51.45,51.53,133
2009.11.19,00:00,51.53,51.79,50.75,51.11,167
2009.11.20,00:00,51.11,52.50,51.07,52.50,148
2009.11.23,00:00,52.50,53.00,52.07,52.07,144
2009.11.24,00:00,52.07,52.63,50.95,51.96,326
2009.11.25,00:00,51.96,52.95,51.35,51.35,260
2009.11.27,00:00,51.35,52.81,51.00,52.42,256
2009.11.30,00:00,52.42,52.75,51.78,52.75,162
2009.12.01,00:00,52.75,54.21,52.75,54.03,165
2009.12.02,00:00,54.03,54.57,53.25,53.99,261
2009.12.03,00:00,53.99,54.75,53.50,54.75,175
2009.12.04,00:00,54.75,55.45,53.61,55.20,324
2009.12.07,00:00,55.20,55.99,54.89,55.99,142
2009.12.08,00:00,55.99,56.21,55.06,55.75,207
2009.12.09,00:00,55.75,55.79,55.10,55.64,128
2009.12.10,00:00,55.64,56.39,54.71,55.46,319
2009.12.11,00:00,55.46,56.02,55.11,56.02,127
2009.12.14,00:00,56.02,56.56,55.82,56.36,115
2009.12.15,00:00,56.36,56.36,55.32,56.10,183
2009.12.16,00:00,56.10,56.14,54.45,54.89,218
2009.12.17,00:00,54.89,55.39,54.40,54.70,180
2009.12.18,00:00,54.70,54.74,53.10,53.35,194
2009.12.21,00:00,53.35,54.50,53.35,54.38,128
2009.12.22,00:00,54.38,55.40,54.31,55.40,117
2009.12.23,00:00,55.40,55.64,54.92,55.25,130
2009.12.24,00:00,55.25,55.56,55.10,55.32,86
2009.12.28,00:00,55.32,55.54,54.89,55.34,129
2009.12.29,00:00,55.34,55.46,54.85,54.85,74
2009.12.30,00:00,54.85,55.28,54.75,55.00,92
2009.12.31,00:00,55.00,55.71,54.04,55.71,264
2010.01.04,00:00,55.71,56.39,54.79,56.25,267
2010.01.05,00:00,56.25,58.28,56.00,58.22,260
2010.01.06,00:00,58.22,59.99,57.88,59.50,295
2010.01.07,00:00,59.50,62.31,59.02,61.53,456
2010.01.08,00:00,61.53,61.95,60.85,61.95,179
2010.01.11,00:00,61.95,62.09,60.07,60.07,217
2010.01.12,00:00,60.07,61.20,59.90,60.60,208
2010.01.13,00:00,60.60,61.70,60.35,61.03,228
2010.01.14,00:00,61.03,61.61,60.78,61.53,117
2010.01.15,00:00,61.53,61.56,60.21,60.60,178
2010.01.19,00:00,60.60,61.00,59.96,60.32,181
2010.01.20,00:00,60.32,60.57,58.53,60.29,406
2010.01.21,00:00,60.29,61.25,58.61,58.61,361
2010.01.22,00:00,58.61,59.17,57.70,58.35,269
2010.01.25,00:00,58.35,58.74,57.50,57.53,167
2010.01.26,00:00,57.53,58.84,57.22,58.84,194
2010.01.27,00:00,58.84,62.14,58.82,62.14,335
2010.01.28,00:00,62.14,62.95,61.31,62.79,264
2010.01.29,00:00,62.79,63.39,60.32,60.74,410
2010.02.01,00:00,60.74,61.85,60.71,61.28,175
2010.02.02,00:00,61.28,62.00,61.00,61.52,177
2010.02.03,00:00,61.52,61.79,60.85,60.95,132
2010.02.04,00:00,60.95,61.17,59.21,59.21,219
2010.02.05,00:00,59.21,59.74,57.14,58.32,432
2010.02.08,00:00,58.32,58.97,57.78,58.61,210
2010.02.09,00:00,58.61,60.42,58.39,59.71,297
2010.02.10,00:00,59.71,60.04,58.93,59.75,219
2010.02.11,00:00,59.75,60.75,58.93,59.86,354
2010.02.12,00:00,59.86,60.42,58.92,60.42,245
2010.02.16,00:00,60.42,61.39,59.89,61.39,204
2010.02.17,00:00,61.39,62.00,61.00,61.78,162
2010.02.18,00:00,61.78,63.00,61.71,62.64,173
2010.02.19,00:00,62.64,64.34,62.64,63.57,248
2010.02.22,00:00,63.57,64.46,63.18,63.81,233
2010.02.23,00:00,63.81,64.17,62.25,63.00,304
2010.02.24,00:00,63.00,63.70,62.64,62.71,184
2010.02.25,00:00,62.71,63.09,62.00,63.09,181
2010.02.26,00:00,63.09,63.88,63.03,63.04,166
